# 2-theta (degrees)	Intensity
13.72698107460006	60.015805677221266
18.250166021241682	100.0
20.601273715898845	3.8799781108418085
21.548904952271126	4.688034638945873
21.55577032557135	11.875972994863789
26.53051144159214	6.228131695680195
27.65605000026154	17.320679305905255
29.444308469189256	52.699233498012504
32.38813596364197	39.31727022316974
32.39755131239175	64.80676218590102
32.484058074255955	1.3670314845638891
33.42790751285294	52.41265357914787
33.94798795351957	14.030479105849778
33.96153403774877	6.961370656313896
36.287140128707854	0.32725074978260665
36.295661955859735	5.498743682811816
36.658545286678645	77.00251248793462
36.66276921813469	3.3137982525266523
36.98501546715339	2.2153136065546404
38.33793114148907	0.009003345826360342
38.354191373883054	40.22794153480639
39.58938247534918	0.06106715617709978
41.90898101202251	1.832488657913979
42.017762618343724	0.005693709367032079
42.70591429326748	1.5311948779630618
43.91103060862316	2.6188730432555407
43.92557435355594	4.0951781205573745
45.12636010892013	12.666601402875086
45.14770900299873	14.444069470199503
45.34374835898112	0.41301410199840144
45.44060393036955	49.00306867989294
45.451221566017075	5.293065934538168
46.05997012496543	5.7219279149258995
46.086026939289404	8.445042908236283
46.10002898262289	1.7425605559344122
47.29961833526008	1.858381288090626
47.3064813850212	0.52750858061208
47.961732745066925	0.20887172732781678
49.26253486510242	4.040016943624542
49.2691914562251	0.834050504007688
50.68758161515539	7.091673490486671
50.71365396775734	23.16208303508278
51.06916849293459	0.0036880488493937266
51.08537685450209	0.17027037071294715
53.1796691387686	0.03207460647860848
53.18911993245313	3.3534846907566243
54.00265475900509	3.449774816157115
54.634763809793974	1.2160469007398886
54.714642232008934	0.0032097002797193976
54.733177760013035	0.01833927936368758
55.27764218413038	1.6343559277292758
55.302185903632235	1.5912143615759995
55.67711953990869	0.48483322533297885
56.81911931669684	6.188580821271278
56.87860868081146	1.0551457221231673
56.881619921251904	0.4701447624060385
57.11192207159556	0.5288897864126643
57.19849949181555	1.4476677420629944
58.09092834873367	2.38752350265755
58.102811370957845	1.7549312963102988
59.090323001254795	4.786837708254302
59.107958200314606	14.20003007235919
59.70670917727982	0.004609512225894883
59.73591310065851	0.4120861349370269
59.88530082711209	1.5348550912075853
59.896962267491745	0.012933446958545211
59.9678958255145	25.83165259968396
59.98246025275867	42.74885900420257
60.07696775998028	1.728879851256367
60.103153438098154	2.5270585818409095
60.84694941580425	17.095664335812806
61.09651169153056	0.1468688480547852
61.87406553497871	37.9612383094778
61.882644269036355	12.315125142172466
63.52193669266409	0.6644814284494843
63.53038902586965	0.2103830869258537
63.7612459980905	1.6455155401362767
63.778115111148736	1.7096094021003798
64.88316875486609	14.430923746439976
65.01560401776324	2.545124169959992
65.02116862709299	3.4159773510998432
67.4735225045625	2.1023627503058946
67.53445969935574	15.186999476392723
67.5672052172678	1.4622671550108644
67.80528163335985	0.590968648901864
67.82707052009413	0.04381732830816973
67.88109549827495	0.42337975918496484
67.90831641906972	0.3293527596400419
68.02736965522203	3.689914028641679
68.16030314804927	0.19920514256979485
68.2264228838133	1.7555712263707095
68.2508625657494	0.5709764414388988
68.41900606911344	1.367790865819123
68.72080615265217	4.721958963469173
68.75328085894746	0.38910185733171265
70.22553595480998	2.014981914078246
70.56334227975634	0.0246819234484906
70.93654725221036	0.9219249726788186
70.95522458186447	2.049645760275823
71.22480138949803	9.792153200729752
71.22568390276437	0.5829143216787075
71.24078308933832	5.659569869391333
71.24166551896765	1.72588208728847
71.44714019873331	0.257971974157655
71.4790602594042	0.5446918982862864
71.95016653782815	0.060825109692719835
71.96077637780931	1.034795702198693
72.67682036337953	0.02065529908181608
72.71644360437234	0.16825005428507267
73.05276939665136	0.06419174628233743
73.25020533203828	3.6311523999377413
73.2712741273629	0.20199620705123383
73.38512955919961	0.704815124959069
74.07551054717523	0.2885856392457341
74.98659293902543	6.573536049916268
75.50664109162952	0.02606903332325124
75.52226992977549	0.5062469353298645
75.83636552005953	0.38613108159779885
75.84937050750366	0.44561178820359565
76.11820862851744	0.023882261574448473
77.04154100669834	0.8546834592648482
77.06224341123549	0.28234927857889486
77.09951895105974	0.8728869324261214
77.54821488810757	0.3910152558473002
77.55596303337256	0.5208815302611793
77.91183587578038	2.8327933970798034
77.9427843820352	0.49648535481697903
77.94612686542403	0.14566243591008193
77.95644211180061	5.497211505759754
78.22563626260012	0.1778728995499249
78.30488152051024	1.5429830315094164
78.34093572791883	1.5514702122114312
78.53796925993781	0.27150178822860704
78.55598194266375	4.243392742675817
78.74525766577507	2.559064754212024
79.51423434621817	0.11007779292070763
79.51678357487702	0.21847487700903132
79.52449351197863	0.7051039926105352
79.52704265621031	0.05680427077459027
80.1500783435413	0.169421904615341
80.18079372424558	0.1278368007423118
80.22005698394862	2.016990686335911
80.2584426693685	4.971262155533911
80.63490137092708	0.12874199090458482
80.63745743177627	0.08119781861447353
82.09890004229158	3.7922649891064952
82.13963680156934	6.234869053667704
82.4597171058659	0.602210969643096
82.74216824533165	0.19139717797036837
82.77267567468948	0.24321346893162243
83.06537256595294	0.13911644498267686
83.09077775286815	0.7596571102868375
83.38792699378631	0.06502549274287034
83.41077646674164	0.22463943483369636
83.59613194222258	0.1084701814246635
83.64181096385501	0.5932273296788525
84.0618697422582	0.007384560846487653
84.83385054814703	3.5473083900446505
84.85410853135211	4.8850805756727596
85.26625908222479	0.007493513134618592
85.32405923154343	0.020506559895210417
85.35442365782662	0.09593671450980545
85.70985004276514	0.005555039249203543
85.74525645730023	0.0049564804528979935
85.78408166307972	0.411191386276833
85.82454212389584	0.010863019953307976
86.43588553616438	0.2857560949210019
86.44346617178294	0.37162955544446336
86.67417493539517	2.1520017087017402
86.69438477976593	5.971338939468778
87.00380665043708	0.5284400014991906
87.78314853778639	0.21374618029171782
87.78819631020383	0.014466959121634664
88.14330945488287	0.36543246780095995
88.16349595084307	0.537720015655108
88.27494876379289	0.9834131368210299
88.31531866027098	0.1877492127618035
89.51953964401662	0.1355716189147366
89.56998126954679	0.11320719381216192
89.87968570401381	0.10093919806282113
89.89481774287317	0.08327983095381476
