# 2-theta (degrees)	Intensity
17.532499645504462	1.5753215254982027
17.710709186844653	100.0
17.925742291955643	33.562742046531
18.18247698955167	5.9234538230389475
19.621692894676535	2.323692564631244
20.431774391573157	2.431536695858027
21.773777178729045	12.92824707140655
28.4219842175603	5.289033211741478
28.529439731185715	6.5509180886685545
29.20067233165385	0.8492279366791086
29.4981779928833	0.8604761920846989
29.74341991896315	0.995458976538805
30.557755396276622	0.999663143171765
33.0338576759577	17.8385511337519
33.206136757082376	1.1649606834323836
33.329580270864376	2.2978426774830547
33.63949278847971	1.5824570186967528
33.920433842216696	6.292417131484639
33.97117193229862	0.5870190084003573
34.55892099188866	0.9950375203468622
34.74391195729014	8.73439666979561
35.47820860360495	0.5021469913953909
35.49315212795696	19.706934778411497
35.79993824653587	5.806610079087079
35.863154892932144	19.37746458927863
36.136032647479716	11.20488986399201
36.310007651412164	17.208303711620832
36.49582315677969	0.5540388588472952
36.84409541349826	16.699638378016516
39.85027839479939	70.75996160606016
41.5519899204375	62.01250836066625
44.387706778619716	53.579279252125595
44.424897810541395	0.00996353220111279
44.54619678414879	0.6204286942982078
44.82690138906941	3.4851665698633356
45.113532965374354	0.4975010180296907
45.25797512489816	0.5132235586660868
45.27276653327174	1.0289859796163625
45.455023034229015	0.7041614169617021
45.48967632026231	1.59705666318307
45.95440968094737	2.2778594857857772
45.95693025428262	1.0762086655708367
46.17915176677389	0.4066660863230385
46.233848883173415	1.988092727445083
46.23887219214795	0.2898595906883544
46.2765124135761	0.2636547386342991
46.41813135804409	0.2508492228202131
46.66489798827623	1.5043360177512715
46.83968647692033	4.571982586749029
47.53970468867487	0.16703404326351154
47.862424896876234	2.1320740096795414
48.10592301088584	1.1731672389555678
48.6074964907385	0.2314196553192402
48.626446396824484	0.34889247129479634
49.31555145094487	0.3852422691052213
50.02471742331873	0.5004620938027265
50.06940171526646	0.10365548852330177
50.62499323387186	0.14428214932788985
50.62994954343524	0.03929838910713412
50.977128927883854	0.3639090111054257
51.188635304072164	0.37905295296245917
51.44366036352271	0.0865194723652354
52.199753371396085	0.3940613393077232
52.61921392912722	1.2217163715622483
52.62625926555315	0.12016686774268308
52.66591480742361	0.4135433439187136
52.71242628743217	3.752537747359978
52.964931118777265	4.486353070333875
53.21081587613113	0.5589474567300162
53.22440469015691	0.6713977825914498
